agency,agency_code,count_sum,pay_numeric_mean,pay_numeric_median,pay_numeric_std,length_of_service_years_mean,length_of_service_years_median,grade_numeric_mean,is_redacted_sum
AFRICAN DEVELOPMENT FOUNDATION,TR,0,,,,,,,0
AFRICAN DEVELOPMENT FOUNDATION,TS,0,,,,,,,0
AFRICAN DEVELOPMENT FOUNDATION,TW,0,,,,,,,0
AFRICAN DEVELOPMENT FOUNDATION,UJ,0,,,,,,,0
AFRICAN DEVELOPMENT FOUNDATION,UT,0,,,,,,,0
AFRICAN DEVELOPMENT FOUNDATION,VA,0,,,,,,,0
AFRICAN DEVELOPMENT FOUNDATION,VD,0,,,,,,,0
AFRICAN DEVELOPMENT FOUNDATION,WK,0,,,,,,,0
AFRICAN DEVELOPMENT FOUNDATION,WU,0,,,,,,,0
AFRICAN DEVELOPMENT FOUNDATION,ZP,0,,,,,,,0
AFRICAN DEVELOPMENT FOUNDATION,ZS,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,AA,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,AB,79,117141.86,113474.0,38017.3,15.35,15.7,12.29,0
AMERICAN BATTLE MONUMENTS COMMISSION,AF,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,AG,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,AH,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,AM,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,AN,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,AP,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,AR,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,AU,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,AW,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,BD,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,BF,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,BG,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,BH,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,BK,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,BO,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,BT,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,BW,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,CC,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,CE,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,CF,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,CM,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,CT,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,CU,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,CX,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,DA,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,DB,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,DD,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,DG,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,DJ,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,DL,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,DN,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,DO,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,DQ,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,EB,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,EC,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,ED,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,EE,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,EO,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,EP,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,EQ,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,EW,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,FC,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,FD,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,FI,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,FJ,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,FK,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,FL,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,FM,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,FQ,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,FR,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,FT,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,FW,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,GB,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,GC,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,GE,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,GG,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,GJ,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,GQ,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,GS,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,GU,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,GW,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,GX,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,GY,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,HB,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,HD,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,HE,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,HF,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,HP,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,HS,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,HT,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,HU,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,HW,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,IB,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,IF,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,IG,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,IN,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,JL,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,KS,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,KY,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,LF,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,LP,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,MA,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,MC,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,MI,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,NF,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,NK,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,NL,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,NM,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,NN,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,NP,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,NQ,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,NS,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,NU,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,NV,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,OM,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,OS,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,PU,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,QQ,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,RF,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,RH,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,RJ,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,RO,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,RR,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,RS,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,SB,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,SE,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,SK,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,SM,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,SS,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,ST,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,SZ,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,TB,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,TC,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,TD,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,TN,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,TR,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,TS,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,TW,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,UJ,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,UT,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,VA,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,VD,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,WK,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,WU,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,ZP,0,,,,,,,0
AMERICAN BATTLE MONUMENTS COMMISSION,ZS,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,AA,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,AB,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,AF,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,AG,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,AH,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,AM,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,AN,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,AP,5,138176.25,124100.5,39987.29,8.84,4.5,11.0,0
APPALACHIAN REGIONAL COMMISSION,AR,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,AU,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,AW,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,BD,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,BF,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,BG,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,BH,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,BK,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,BO,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,BT,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,BW,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,CC,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,CE,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,CF,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,CM,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,CT,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,CU,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,CX,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,DA,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,DB,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,DD,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,DG,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,DJ,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,DL,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,DN,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,DO,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,DQ,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,EB,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,EC,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,ED,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,EE,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,EO,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,EP,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,EQ,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,EW,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,FC,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,FD,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,FI,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,FJ,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,FK,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,FL,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,FM,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,FQ,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,FR,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,FT,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,FW,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,GB,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,GC,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,GE,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,GG,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,GJ,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,GQ,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,GS,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,GU,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,GW,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,GX,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,GY,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,HB,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,HD,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,HE,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,HF,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,HP,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,HS,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,HT,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,HU,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,HW,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,IB,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,IF,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,IG,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,IN,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,JL,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,KS,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,KY,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,LF,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,LP,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,MA,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,MC,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,MI,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,NF,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,NK,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,NL,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,NM,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,NN,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,NP,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,NQ,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,NS,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,NU,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,NV,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,OM,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,OS,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,PU,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,QQ,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,RF,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,RH,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,RJ,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,RO,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,RR,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,RS,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,SB,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,SE,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,SK,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,SM,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,SS,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,ST,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,SZ,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,TB,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,TC,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,TD,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,TN,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,TR,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,TS,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,TW,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,UJ,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,UT,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,VA,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,VD,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,WK,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,WU,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,ZP,0,,,,,,,0
APPALACHIAN REGIONAL COMMISSION,ZS,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,AA,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,AB,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,AF,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,AG,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,AH,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,AM,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,AN,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,AP,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,AR,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,AU,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,AW,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,BD,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,BF,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,BG,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,BH,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,BK,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,BO,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,BT,35,166751.83,185234.0,39720.33,11.06,8.8,7.86,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,BW,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,CC,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,CE,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,CF,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,CM,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,CT,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,CU,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,CX,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,DA,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,DB,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,DD,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,DG,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,DJ,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,DL,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,DN,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,DO,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,DQ,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,EB,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,EC,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,ED,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,EE,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,EO,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,EP,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,EQ,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,EW,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,FC,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,FD,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,FI,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,FJ,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,FK,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,FL,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,FM,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,FQ,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,FR,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,FT,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,FW,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,GB,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,GC,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,GE,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,GG,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,GJ,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,GQ,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,GS,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,GU,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,GW,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,GX,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,GY,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,HB,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,HD,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,HE,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,HF,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,HP,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,HS,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,HT,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,HU,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,HW,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,IB,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,IF,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,IG,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,IN,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,JL,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,KS,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,KY,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,LF,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,LP,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,MA,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,MC,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,MI,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,NF,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,NK,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,NL,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,NM,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,NN,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,NP,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,NQ,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,NS,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,NU,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,NV,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,OM,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,OS,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,PU,0,,,,,,,0
ARCHITECTL & TRANS BARRIER COMPLIANCE BD,QQ,0,,,,,,,0
